2023-07-03 05:53,1.088770,1.088840,1.088760,1.088820,10
2023-07-03 05:54,1.088820,1.088870,1.088750,1.088810,10
2023-07-03 05:55,1.088800,1.088920,1.088800,1.088800,10
2023-07-03 05:56,1.088820,1.089170,1.088780,1.089000,10
2023-07-03 05:57,1.089010,1.089060,1.088940,1.088960,10
2023-07-03 05:58,1.088960,1.089110,1.088940,1.088950,10
2023-07-03 05:59,1.088960,1.089020,1.088950,1.089000,10
2023-07-03 07:00,1.089200,1.089200,1.088990,1.089000,10
2023-07-03 07:01,1.088990,1.089040,1.088800,1.088830,10
2023-07-03 07:02,1.088850,1.088860,1.088710,1.088790,10
2023-07-03 07:03,1.088790,1.089010,1.088790,1.089000,10
2023-07-03 07:04,1.089020,1.089110,1.089020,1.089090,10
2023-07-03 07:05,1.089100,1.089200,1.089050,1.089200,10
2023-07-03 07:06,1.089210,1.089490,1.089210,1.089470,10
2023-07-03 07:07,1.089470,1.089860,1.089450,1.089800,10
2023-07-03 07:08,1.089800,1.089900,1.089760,1.089850,10
2023-07-03 07:09,1.089860,1.090060,1.089800,1.089940,10
2023-07-03 07:10,1.089940,1.090110,1.089890,1.089960,10
2023-07-03 07:11,1.090010,1.090020,1.089850,1.089960,10
2023-07-03 07:12,1.089990,1.090120,1.089870,1.090120,10
2023-07-03 07:13,1.090120,1.090120,1.090000,1.090010,10
2023-07-03 07:14,1.090020,1.090350,1.090020,1.090310,10
2023-07-03 07:15,1.090320,1.090370,1.090220,1.090370,10
2023-07-03 07:16,1.090370,1.090400,1.090290,1.090290,10
2023-07-03 07:17,1.090290,1.090360,1.090150,1.090310,10
2023-07-03 07:18,1.090310,1.090470,1.090290,1.090340,10
2023-07-03 07:19,1.090330,1.090330,1.090230,1.090240,10
2023-07-03 07:20,1.090240,1.090330,1.090130,1.090140,10
2023-07-03 07:21,1.090120,1.090120,1.089940,1.090040,10
2023-07-03 07:22,1.090050,1.090180,1.090040,1.090090,10
2023-07-03 07:23,1.090090,1.090090,1.089900,1.089930,10
2023-07-03 07:24,1.089950,1.089950,1.089750,1.089920,10
2023-07-03 07:25,1.089930,1.089950,1.089750,1.089750,10
2023-07-03 07:26,1.089750,1.089810,1.089710,1.089810,10
2023-07-03 07:27,1.089810,1.089810,1.089680,1.089680,10
2023-07-03 07:28,1.089690,1.089730,1.089670,1.089700,10
2023-07-03 07:29,1.089690,1.089690,1.089490,1.089490,10
2023-07-03 07:30,1.089490,1.089590,1.089320,1.089550,10
2023-07-03 07:31,1.089570,1.089660,1.089550,1.089610,10
2023-07-03 07:32,1.089620,1.089640,1.089490,1.089560,10
2023-07-03 07:33,1.089560,1.089570,1.089420,1.089500,10
2023-07-03 07:34,1.089490,1.089620,1.089490,1.089550,10
2023-07-03 07:35,1.089540,1.089660,1.089480,1.089660,10
2023-07-03 07:36,1.089660,1.089750,1.089530,1.089740,10
2023-07-03 07:37,1.089750,1.089840,1.089600,1.089600,10
2023-07-03 07:38,1.089600,1.089650,1.089590,1.089620,10
2023-07-03 07:39,1.089620,1.089660,1.089580,1.089580,10
2023-07-03 07:40,1.089590,1.089640,1.089490,1.089640,10
2023-07-03 07:41,1.089630,1.089860,1.089630,1.089860,10
2023-07-03 07:42,1.089850,1.089860,1.089630,1.089630,10
2023-07-03 07:43,1.089630,1.089650,1.089470,1.089530,10
2023-07-03 07:44,1.089530,1.089750,1.089470,1.089730,10
2023-07-03 07:45,1.089740,1.089750,1.089520,1.089520,10
2023-07-03 07:46,1.089510,1.089530,1.089410,1.089530,10
2023-07-03 07:47,1.089530,1.089530,1.089230,1.089320,10
2023-07-03 07:48,1.089310,1.089520,1.089290,1.089410,10
2023-07-03 07:49,1.089410,1.089740,1.089410,1.089740,10
2023-07-03 07:50,1.089740,1.089800,1.089740,1.089750,10
2023-07-03 07:51,1.089750,1.089870,1.089750,1.089790,10
2023-07-03 07:52,1.089780,1.089930,1.089770,1.089920,10
2023-07-03 07:53,1.089920,1.089960,1.089820,1.089820,10
2023-07-03 07:54,1.089810,1.089820,1.089600,1.089600,10
2023-07-03 07:55,1.089590,1.089910,1.089540,1.089840,10
2023-07-03 07:56,1.089840,1.089910,1.089740,1.089790,10
2023-07-03 07:57,1.089800,1.089840,1.089730,1.089820,10
2023-07-03 07:58,1.089820,1.089930,1.089800,1.089900,10
2023-07-03 07:59,1.089900,1.089940,1.089690,1.089910,10
2023-07-03 09:00,1.090890,1.091090,1.090830,1.091080,10
2023-07-03 09:01,1.091080,1.091130,1.091020,1.091080,10
2023-07-03 09:02,1.091080,1.091090,1.090850,1.090930,10
2023-07-03 09:03,1.090910,1.090910,1.090620,1.090670,10
2023-07-03 09:04,1.090670,1.090810,1.090660,1.090680,10
2023-07-03 09:05,1.090680,1.090710,1.090580,1.090620,10
2023-07-03 09:06,1.090610,1.090630,1.090560,1.090580,10
2023-07-03 09:07,1.090580,1.090600,1.090460,1.090530,10
2023-07-03 09:08,1.090520,1.090530,1.090420,1.090510,10
2023-07-03 09:09,1.090520,1.090580,1.090430,1.090580,10
2023-07-03 09:10,1.090590,1.090620,1.090460,1.090470,10
2023-07-03 09:11,1.090480,1.090620,1.090470,1.090610,10
2023-07-03 09:12,1.090600,1.090840,1.090600,1.090820,10
2023-07-03 09:13,1.090830,1.090960,1.090830,1.090940,10
2023-07-03 09:14,1.090940,1.090950,1.090750,1.090760,10
2023-07-03 09:15,1.090750,1.090810,1.090700,1.090720,10
2023-07-03 09:16,1.090710,1.091070,1.090710,1.091020,10
2023-07-03 09:17,1.091040,1.091250,1.091040,1.091160,10
2023-07-03 09:18,1.091160,1.091160,1.090960,1.091060,10
2023-07-03 09:19,1.091050,1.091150,1.091020,1.091100,10
2023-07-03 09:20,1.091130,1.091180,1.090980,1.091100,10
2023-07-03 09:21,1.091110,1.091130,1.090960,1.091010,10
2023-07-03 09:22,1.091000,1.091210,1.090950,1.091200,10
2023-07-03 09:23,1.091200,1.091290,1.091200,1.091220,10
2023-07-03 09:24,1.091220,1.091330,1.091220,1.091330,10
2023-07-03 09:25,1.091320,1.091340,1.091270,1.091320,10
2023-07-03 09:26,1.091310,1.091490,1.091260,1.091420,10
2023-07-03 09:27,1.091430,1.091440,1.091320,1.091410,10
2023-07-03 09:28,1.091440,1.091470,1.091270,1.091310,10
2023-07-03 09:29,1.091310,1.091350,1.091200,1.091350,10
2023-07-03 09:30,1.091350,1.091410,1.091280,1.091400,10
2023-07-03 09:31,1.091400,1.091450,1.091380,1.091390,10
2023-07-03 09:32,1.091380,1.091510,1.091340,1.091500,10
